taxid	species	genus	family	order	class	phylum	kingdom	superkingdom	count
347256	Mycoplasma hominis 	Mycoplasma 	Mycoplasmataceae 	Mycoplasmatales 	Mollicutes 	Tenericutes 	NA 	Bacteria	529
262719	Mycoplasma hyopneumoniae 	Mycoplasma 	Mycoplasmataceae 	Mycoplasmatales 	Mollicutes 	Tenericutes 	NA 	Bacteria	670
2100	Mycoplasma hyorhinis 	Mycoplasma 	Mycoplasmataceae 	Mycoplasmatales 	Mollicutes 	Tenericutes 	NA 	Bacteria	751
2116	Mycoplasma iowae 	Mycoplasma 	Mycoplasmataceae 	Mycoplasmatales 	Mollicutes 	Tenericutes 	NA 	Bacteria	981
267748	Mycoplasma mobile 	Mycoplasma 	Mycoplasmataceae 	Mycoplasmatales 	Mollicutes 	Tenericutes 	NA 	Bacteria	628
44100	Mycoplasma mycoides 	Mycoplasma 	Mycoplasmataceae 	Mycoplasmatales 	Mollicutes 	Tenericutes 	NA 	Bacteria	372
272632	Mycoplasma mycoides 	Mycoplasma 	Mycoplasmataceae 	Mycoplasmatales 	Mollicutes 	Tenericutes 	NA 	Bacteria	978
272633	Mycoplasma penetrans 	Mycoplasma 	Mycoplasmataceae 	Mycoplasmatales 	Mollicutes 	Tenericutes 	NA 	Bacteria	1028
272634	Mycoplasma pneumoniae 	Mycoplasma 	Mycoplasmataceae 	Mycoplasmatales 	Mollicutes 	Tenericutes 	NA 	Bacteria	687
272635	Mycoplasma pulmonis 	Mycoplasma 	Mycoplasmataceae 	Mycoplasmatales 	Mollicutes 	Tenericutes 	NA 	Bacteria	777
768700	Mycoplasma suis 	Mycoplasma 	Mycoplasmataceae 	Mycoplasmatales 	Mollicutes 	Tenericutes 	NA 	Bacteria	844
262723	Mycoplasma synoviae 	Mycoplasma 	Mycoplasmataceae 	Mycoplasmatales 	Mollicutes 	Tenericutes 	NA 	Bacteria	675
1197325	Mycoplasma wenyonii 	Mycoplasma 	Mycoplasmataceae 	Mycoplasmatales 	Mollicutes 	Tenericutes 	NA 	Bacteria	651
273119	Ureaplasma parvum 	Ureaplasma 	Mycoplasmataceae 	Mycoplasmatales 	Mollicutes 	Tenericutes 	NA 	Bacteria	611
31969	NA 	NA 	NA 	NA 	Mollicutes 	Tenericutes 	NA 	Bacteria	51754
667014	Thermodesulfatator indicus 	Thermodesulfatator 	Thermodesulfobacteriaceae 	Thermodesulfobacteriales 	Thermodesulfobacteria 	Thermodesulfobacteria 	NA 	Bacteria	2184
795359	Thermodesulfobacterium geofontis 	Thermodesulfobacterium 	Thermodesulfobacteriaceae 	Thermodesulfobacteriales 	Thermodesulfobacteria 	Thermodesulfobacteria 	NA 	Bacteria	1594
521045	Kosmotoga olearia 	Kosmotoga 	Kosmotogaceae 	Kosmotogales 	Thermotogae 	Thermotogae 	NA 	Bacteria	2087
443254	Marinitoga piezophila 	Marinitoga 	Petrotogaceae 	Petrotogales 	Thermotogae 	Thermotogae 	NA 	Bacteria	2044
44754	Fervidobacterium gondwanense 	Fervidobacterium 	Fervidobacteriaceae 	Thermotogales 	Thermotogae 	Thermotogae 	NA 	Bacteria	2001
2423	Fervidobacterium islandicum 	Fervidobacterium 	Fervidobacteriaceae 	Thermotogales 	Thermotogae 	Thermotogae 	NA 	Bacteria	1905
381764	Fervidobacterium nodosum 	Fervidobacterium 	Fervidobacteriaceae 	Thermotogales 	Thermotogae 	Thermotogae 	NA 	Bacteria	1725
771875	Fervidobacterium pennivorans 	Fervidobacterium 	Fervidobacteriaceae 	Thermotogales 	Thermotogae 	Thermotogae 	NA 	Bacteria	1920
484019	Thermosipho africanus 	Thermosipho 	Fervidobacteriaceae 	Thermotogales 	Thermotogae 	Thermotogae 	NA 	Bacteria	1918
391009	Thermosipho melanesiensis 	Thermosipho 	Fervidobacteriaceae 	Thermotogales 	Thermotogae 	Thermotogae 	NA 	Bacteria	1877
188709	NA 	NA 	Thermotogaceae 	Thermotogales 	Thermotogae 	Thermotogae 	NA 	Bacteria	1927
416591	Pseudothermotoga lettingae 	Pseudothermotoga 	Thermotogaceae 	Thermotogales 	Thermotogae 	Thermotogae 	NA 	Bacteria	2040
243274	Thermotoga maritima 	Thermotoga 	Thermotogaceae 	Thermotogales 	Thermotogae 	Thermotogae 	NA 	Bacteria	1848
1156937	Methylacidiphilum fumariolicum 	Methylacidiphilum 	Methylacidiphilaceae 	Methylacidiphilales 	Methylacidiphilae 	Verrucomicrobia 	NA 	Bacteria	2207
481448	Methylacidiphilum infernorum 	Methylacidiphilum 	Methylacidiphilaceae 	Methylacidiphilales 	Methylacidiphilae 	Verrucomicrobia 	NA 	Bacteria	2470
452637	Opitutus terrae 	Opitutus 	Opitutaceae 	Opitutales 	Opitutae 	Verrucomicrobia 	NA 	Bacteria	4588
583355	Coraliomargarita akajimensis 	Coraliomargarita 	Puniceicoccaceae 	Puniceicoccales 	Opitutae 	Verrucomicrobia 	NA 	Bacteria	3110
349741	Akkermansia muciniphila 	Akkermansia 	Akkermansiaceae 	Verrucomicrobiales 	Verrucomicrobiae 	Verrucomicrobia 	NA 	Bacteria	2137
320771	Pedosphaera parvula 	Pedosphaera 	Verrucomicrobia subdivision 3 	Verrucomicrobiales 	Verrucomicrobiae 	Verrucomicrobia 	NA 	Bacteria	6492
1126212	Macrophomina phaseolina 	Macrophomina 	Botryosphaeriaceae 	Botryosphaeriales 	Dothideomycetes 	Ascomycota 	Fungi 	Eukaryota	13801
1287680	Neofusicoccum parvum 	Neofusicoccum 	Botryosphaeriaceae 	Botryosphaeriales 	Dothideomycetes 	Ascomycota 	Fungi 	Eukaryota	10365
675120	Dothistroma septosporum 	Dothistroma 	Mycosphaerellaceae 	Capnodiales 	Dothideomycetes 	Ascomycota 	Fungi 	Eukaryota	12412
383855	Pseudocercospora fijiensis 	Pseudocercospora 	Mycosphaerellaceae 	Capnodiales 	Dothideomycetes 	Ascomycota 	Fungi 	Eukaryota	13061
692275	Sphaerulina musiva 	Sphaerulina 	Mycosphaerellaceae 	Capnodiales 	Dothideomycetes 	Ascomycota 	Fungi 	Eukaryota	10153
336722	Zymoseptoria tritici 	Zymoseptoria 	Mycosphaerellaceae 	Capnodiales 	Dothideomycetes 	Ascomycota 	Fungi 	Eukaryota	10971
1047171	Zymoseptoria tritici 	Zymoseptoria 	Mycosphaerellaceae 	Capnodiales 	Dothideomycetes 	Ascomycota 	Fungi 	Eukaryota	11722
717646	Baudoinia panamericana 	Baudoinia 	Teratosphaeriaceae 	Capnodiales 	Dothideomycetes 	Ascomycota 	Fungi 	Eukaryota	10507
91943	Hortaea werneckii 	Hortaea 	Teratosphaeriaceae 	Capnodiales 	Dothideomycetes 	Ascomycota 	Fungi 	Eukaryota	15464
5580	Aureobasidium pullulans 	Aureobasidium 	Saccotheciaceae 	Dothideales 	Dothideomycetes 	Ascomycota 	Fungi 	Eukaryota	11844
1168221	Coniosporium apollinis 	Coniosporium 	NA 	NA 	Dothideomycetes 	Ascomycota 	Fungi 	Eukaryota	9306
5454	Ascochyta rabiei 	Ascochyta 	Didymellaceae 	Pleosporales 	Dothideomycetes 	Ascomycota 	Fungi 	Eukaryota	10558
985895	Leptosphaeria maculans 	Leptosphaeria 	Leptosphaeriaceae 	Pleosporales 	Dothideomycetes 	Ascomycota 	Fungi 	Eukaryota	12608
92860	NA 	NA 	NA 	Pleosporales 	Dothideomycetes 	Ascomycota 	Fungi 	Eukaryota	68939
321614	Parastagonospora nodorum 	Parastagonospora 	Phaeosphaeriaceae 	Pleosporales 	Dothideomycetes 	Ascomycota 	Fungi 	Eukaryota	15998
5599	Alternaria alternata 	Alternaria 	Pleosporaceae 	Pleosporales 	Dothideomycetes 	Ascomycota 	Fungi 	Eukaryota	13463
701091	Bipolaris maydis 	Bipolaris 	Pleosporaceae 	Pleosporales 	Dothideomycetes 	Ascomycota 	Fungi 	Eukaryota	12856
101162	Bipolaris oryzae 	Bipolaris 	Pleosporaceae 	Pleosporales 	Dothideomycetes 	Ascomycota 	Fungi 	Eukaryota	12000
665912	Bipolaris sorokiniana 	Bipolaris 	Pleosporaceae 	Pleosporales 	Dothideomycetes 	Ascomycota 	Fungi 	Eukaryota	12173
5017	Bipolaris zeicola 	Bipolaris 	Pleosporaceae 	Pleosporales 	Dothideomycetes 	Ascomycota 	Fungi 	Eukaryota	12851
671987	Exserohilum turcicum 	Exserohilum 	Pleosporaceae 	Pleosporales 	Dothideomycetes 	Ascomycota 	Fungi 	Eukaryota	11686
861557	Pyrenophora teres 	Pyrenophora 	Pleosporaceae 	Pleosporales 	Dothideomycetes 	Ascomycota 	Fungi 	Eukaryota	11705
426418	Pyrenophora tritici-repentis 	Pyrenophora 	Pleosporaceae 	Pleosporales 	Dothideomycetes 	Ascomycota 	Fungi 	Eukaryota	12062
858893	Exophiala dermatitidis 	Exophiala 	Herpotrichiellaceae 	Chaetothyriales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	9390
5053	Aspergillus aculeatus 	Aspergillus 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	10837
602072	Aspergillus carbonarius 	Aspergillus 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	11036
344612	Aspergillus clavatus 	Aspergillus 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	9140
331117	Aspergillus fischeri 	Aspergillus 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	10414
332952	Aspergillus flavus 	Aspergillus 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	13500
1392242	Aspergillus flavus 	Aspergillus 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	8431
330879	Aspergillus fumigatus 	Aspergillus 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	9648
41413	Aspergillus glaucus 	Aspergillus 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	11245
1033177	Aspergillus kawachii 	Aspergillus 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	11491
227321	Aspergillus nidulans 	Aspergillus 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	10556
5061	Aspergillus niger 	Aspergillus 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	10373
380704	Aspergillus niger 	Aspergillus 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	10948
425011	Aspergillus niger 	Aspergillus 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	14068
41061	Aspergillus nomius 	Aspergillus 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	11914
5062	Aspergillus oryzae 	Aspergillus 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	11429
510516	Aspergillus oryzae 	Aspergillus 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	12070
1403190	Aspergillus parasiticus 	Aspergillus 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	8651
341663	Aspergillus terreus 	Aspergillus 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	10417
5068	Aspergillus tubingensis 	Aspergillus 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	12319
46472	Aspergillus versicolor 	Aspergillus 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	13222
5066	Aspergillus wentii 	Aspergillus 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	12388
5075	Penicillium camemberti 	Penicillium 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	14390
1170229	Penicillium digitatum 	Penicillium 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	9101
27334	Penicillium expansum 	Penicillium 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	11060
5078	Penicillium griseofulvum 	Penicillium 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	9628
40296	Penicillium italicum 	Penicillium 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	9992
60175	Penicillium nalgiovense 	Penicillium 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	11728
933388	Penicillium oxalicum 	Penicillium 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	9977
1365484	Penicillium roqueforti 	Penicillium 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	12315
500485	Penicillium rubens 	Penicillium 	Aspergillaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	12788
1356009	Byssochlamys spectabilis 	Byssochlamys 	Thermoascaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	8877
68825	Rasamsonia emersonii 	Rasamsonia 	Trichocomaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	9842
28573	Talaromyces islandicus 	Talaromyces 	Trichocomaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	9927
37727	Talaromyces marneffei 	Talaromyces 	Trichocomaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	12153
441960	Talaromyces marneffei 	Talaromyces 	Trichocomaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	10448
441959	Talaromyces stipitatus 	Talaromyces 	Trichocomaceae 	Eurotiales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	13021
147545	NA 	NA 	NA 	NA 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	620491
559297	Blastomyces dermatitidis 	Blastomyces 	Ajellomycetaceae 	Onygenales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	10398
559298	Blastomyces gilchristii 	Blastomyces 	Ajellomycetaceae 	Onygenales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	10303
339724	Histoplasma capsulatum 	Histoplasma 	Ajellomycetaceae 	Onygenales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	9252
447093	Histoplasma capsulatum 	Histoplasma 	Ajellomycetaceae 	Onygenales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	9214
544711	Histoplasma capsulatum 	Histoplasma 	Ajellomycetaceae 	Onygenales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	9445
544712	Histoplasma capsulatum 	Histoplasma 	Ajellomycetaceae 	Onygenales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	9545
554155	Microsporum canis 	Microsporum 	Arthrodermataceae 	Onygenales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	8764
535722	Nannizzia gypsea 	Nannizzia 	Arthrodermataceae 	Onygenales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	8921
663331	Trichophyton benhamiae 	Trichophyton 	Arthrodermataceae 	Onygenales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	7976
559882	Trichophyton equinum 	Trichophyton 	Arthrodermataceae 	Onygenales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	8676
559305	Trichophyton rubrum 	Trichophyton 	Arthrodermataceae 	Onygenales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	10004
5501	Coccidioides immitis 	Coccidioides 	NA 	Onygenales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	31455
246410	Coccidioides immitis 	Coccidioides 	NA 	Onygenales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	9712
443226	Coccidioides posadasii 	Coccidioides 	NA 	Onygenales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	10212
502780	Paracoccidioides brasiliensis 	Paracoccidioides 	NA 	Onygenales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	8399
502779	Paracoccidioides lutzii 	Paracoccidioides 	NA 	Onygenales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	8810
336963	Uncinocarpus reesii 	Uncinocarpus 	Onygenaceae 	Onygenales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	7760
1263415	Endocarpon pusillum 	Endocarpon 	Verrucariaceae 	Verrucariales 	Eurotiomycetes 	Ascomycota 	Fungi 	Eukaryota	9228
147547	NA 	NA 	NA 	NA 	Lecanoromycetes 	Ascomycota 	Fungi 	Eukaryota	8267
34373	Blumeria graminis 	Blumeria 	Erysiphaceae 	Erysiphales 	Leotiomycetes 	Ascomycota 	Fungi 	Eukaryota	4024
546991	Blumeria graminis 	Blumeria 	Erysiphaceae 	Erysiphales 	Leotiomycetes 	Ascomycota 	Fungi 	Eukaryota	6486
52586	Erysiphe necator 	Erysiphe 	Erysiphaceae 	Erysiphales 	Leotiomycetes 	Ascomycota 	Fungi 	Eukaryota	6482
1072389	Marssonina brunnea 	Marssonina 	Dermateaceae 	Helotiales 	Leotiomycetes 	Ascomycota 	Fungi 	Eukaryota	10037
1104152	Glarea lozoyensis 	Glarea 	Helotiaceae 	Helotiales 	Leotiomycetes 	Ascomycota 	Fungi 	Eukaryota	7926
1116229	Glarea lozoyensis 	Glarea 	Helotiaceae 	Helotiales 	Leotiomycetes 	Ascomycota 	Fungi 	Eukaryota	13082
5178	NA 	NA 	NA 	Helotiales 	Leotiomycetes 	Ascomycota 	Fungi 	Eukaryota	74766
999810	Botrytis cinerea 	Botrytis 	Sclerotiniaceae 	Helotiales 	Leotiomycetes 	Ascomycota 	Fungi 	Eukaryota	16338
1290391	Botrytis cinerea 	Botrytis 	Sclerotiniaceae 	Helotiales 	Leotiomycetes 	Ascomycota 	Fungi 	Eukaryota	11022
665079	Sclerotinia sclerotiorum 	Sclerotinia 	Sclerotiniaceae 	Helotiales 	Leotiomycetes 	Ascomycota 	Fungi 	Eukaryota	14445
658429	Pseudogymnoascus destructans 	Pseudogymnoascus 	Pseudeurotiaceae 	NA 	Leotiomycetes 	Ascomycota 	Fungi 	Eukaryota	9122
4890	NA 	NA 	NA 	NA 	NA 	Ascomycota 	Fungi 	Eukaryota	106664
147538	NA 	NA 	NA 	NA 	NA 	Ascomycota 	Fungi 	Eukaryota	616478
756982	Arthrobotrys oligospora 	Arthrobotrys 	Orbiliaceae 	Orbiliales 	Orbiliomycetes 	Ascomycota 	Fungi 	Eukaryota	11478
1284197	Dactylellina haptotyla 	Dactylellina 	Orbiliaceae 	Orbiliales 	Orbiliomycetes 	Ascomycota 	Fungi 	Eukaryota	10959
1076935	Pyronema omphalodes 	Pyronema 	Pyronemataceae 	Pezizales 	Pezizomycetes 	Ascomycota 	Fungi 	Eukaryota	13306
656061	Tuber melanosporum 	Tuber 	Tuberaceae 	Pezizales 	Pezizomycetes 	Ascomycota 	Fungi 	Eukaryota	7494
1209962	Pneumocystis jirovecii 	Pneumocystis 	Pneumocystidaceae 	Pneumocystidales 	Pneumocystidomycetes 	Ascomycota 	Fungi 	Eukaryota	3419
1408657	Pneumocystis jirovecii 	Pneumocystis 	Pneumocystidaceae 	Pneumocystidales 	Pneumocystidomycetes 	Ascomycota 	Fungi 	Eukaryota	3746
1069680	Pneumocystis murina 	Pneumocystis 	Pneumocystidaceae 	Pneumocystidales 	Pneumocystidomycetes 	Ascomycota 	Fungi 	Eukaryota	3635
237561	Candida albicans 	Candida 	Debaryomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	6035
1245528	Candida maltosa 	Candida 	Debaryomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	5976
578454	Candida parapsilosis 	Candida 	Debaryomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	5777
294747	Candida tropicalis 	Candida 	Debaryomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	6226
284592	Debaryomyces hansenii 	Debaryomyces 	Debaryomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	6284
379508	Lodderomyces elongisporus 	Lodderomyces 	Debaryomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	5779
294746	Meyerozyma guilliermondii 	Meyerozyma 	Debaryomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	5918
559304	Millerozyma farinosa 	Millerozyma 	Debaryomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	8851
322104	Scheffersomyces stipitis 	Scheffersomyces 	Debaryomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	5797
619300	Spathaspora passalidarum 	Spathaspora 	Debaryomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	5973
590646	Yamadazyma tenuis 	Yamadazyma 	Debaryomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	6051
284591	Yarrowia lipolytica 	Yarrowia 	Dipodascaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	6453
29829	Lipomyces starkeyi 	Lipomyces 	Lipomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	8134
498019	[Candida] auris 	Clavispora 	Metschnikowiaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	5407
306902	Clavispora lusitaniae 	Clavispora 	Metschnikowiaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	5932
36022	Cyberlindnera fabianii 	Cyberlindnera 	Phaffomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	5507
4903	Cyberlindnera jadinii 	Cyberlindnera 	Phaffomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	11046
644223	Komagataella phaffii 	Komagataella 	Phaffomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	5073
4927	Wickerhamomyces anomalus 	Wickerhamomyces 	Phaffomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	6406
1206466	Wickerhamomyces ciferrii 	Wickerhamomyces 	Phaffomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	6698
5007	Brettanomyces bruxellensis 	Brettanomyces 	Pichiaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	4857
871575	Ogataea parapolymorpha 	Ogataea 	Pichiaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	5338
4909	Pichia kudriavzevii 	Pichia 	Pichiaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	6873
931890	Eremothecium cymbalariae 	Eremothecium 	Saccharomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	4429
284811	Eremothecium gossypii 	Eremothecium 	Saccharomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	4760
1071382	Kazachstania africana 	Kazachstania 	Saccharomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	5354
1071383	Kazachstania naganishii 	Kazachstania 	Saccharomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	5301
284590	Kluyveromyces lactis 	Kluyveromyces 	Saccharomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	5071
1003335	Kluyveromyces marxianus 	Kluyveromyces 	Saccharomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	4926
4955	Lachancea fermentati 	Lachancea 	Saccharomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	5229
559295	Lachancea thermotolerans 	Lachancea 	Saccharomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	5093
4893	NA 	NA 	Saccharomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	25636
284593	[Candida] glabrata 	Nakaseomyces 	Saccharomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	5200
1064592	Naumovozyma castellii 	Naumovozyma 	Saccharomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	5565
1071378	Naumovozyma dairenensis 	Naumovozyma 	Saccharomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	5523
4918	Pachysolen tannophilus 	Pachysolen 	Saccharomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	5644
1160507	Saccharomyces arboricola 	Saccharomyces 	Saccharomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	3653
559292	Saccharomyces cerevisiae 	Saccharomyces 	Saccharomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	6048
764097	Saccharomyces cerevisiae 	Saccharomyces 	Saccharomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	3760
764098	Saccharomyces cerevisiae 	Saccharomyces 	Saccharomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	4008
764099	Saccharomyces cerevisiae 	Saccharomyces 	Saccharomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	3916
764100	Saccharomyces cerevisiae 	Saccharomyces 	Saccharomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	4014
764101	Saccharomyces cerevisiae 	Saccharomyces 	Saccharomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	3560
764102	Saccharomyces cerevisiae 	Saccharomyces 	Saccharomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	3679
1095631	Saccharomyces cerevisiae x Saccharomyces kudriavzevii 	Saccharomyces 	Saccharomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	9076
226230	Saccharomyces kudriavzevii 	Saccharomyces 	Saccharomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	3745
1071380	Tetrapisispora blattae 	Tetrapisispora 	Saccharomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	5385
1071381	Tetrapisispora phaffii 	Tetrapisispora 	Saccharomycetaceae 	Saccharomycetales 	Saccharomycetes 	Ascomycota 	Fungi 	Eukaryota	5238
