taxid	species	genus	family	order	class	phylum	kingdom	superkingdom	count
1055687	Trypanosoma vivax 	Trypanosoma 	Trypanosomatidae 	Kinetoplastida 	NA 	Euglenozoa 	NA 	Eukaryota	35
33682	NA 	NA 	NA 	NA 	NA 	Euglenozoa 	NA 	Eukaryota	20
670386	Heterostelium album 	Heterostelium 	Acytosteliaceae 	Acytosteliales 	Eumycetozoa 	Evosea 	NA 	Eukaryota	1752
1054147	Cavenderia fasciculata 	Cavenderia 	Cavenderiaceae 	Acytosteliales 	Eumycetozoa 	Evosea 	NA 	Eukaryota	1464
44689	Dictyostelium discoideum 	Dictyostelium 	Dictyosteliaceae 	Dictyosteliales 	Eumycetozoa 	Evosea 	NA 	Eukaryota	3134
5786	Dictyostelium purpureum 	Dictyostelium 	Dictyosteliaceae 	Dictyosteliales 	Eumycetozoa 	Evosea 	NA 	Eukaryota	1344
142796	NA 	NA 	NA 	NA 	Eumycetozoa 	Evosea 	NA 	Eukaryota	47
5759	Entamoeba histolytica 	Entamoeba 	Entamoebidae 	Mastigamoebida 	NA 	Evosea 	NA 	Eukaryota	908
33085	Entamoeba invadens 	Entamoeba 	Entamoebidae 	Mastigamoebida 	NA 	Evosea 	NA 	Eukaryota	26
46433	Reticulomyxa filosa 	Reticulomyxa 	Reticulomyxidae 	NA 	NA 	Foraminifera 	NA 	Eukaryota	810
5741	Giardia intestinalis 	Giardia 	Hexamitidae 	Diplomonadida 	NA 	Fornicata 	NA 	Eukaryota	28
184922	Giardia intestinalis 	Giardia 	Hexamitidae 	Diplomonadida 	NA 	Fornicata 	NA 	Eukaryota	631
658858	Giardia intestinalis 	Giardia 	Hexamitidae 	Diplomonadida 	NA 	Fornicata 	NA 	Eukaryota	4
2903	Emiliania huxleyi 	Emiliania 	Noelaerhabdaceae 	Isochrysidales 	Haptophyta 	Haptista 	NA 	Eukaryota	77
5762	Naegleria gruberi 	Naegleria 	Vahlkampfiidae 	NA 	NA 	Heterolobosea 	NA 	Eukaryota	2287
12968	Blastocystis hominis 	Blastocystis 	Blastocystidae 	Opalinata 	Bigyra 	NA 	NA 	Eukaryota	683
81824	Monosiga brevicollis 	Monosiga 	Salpingoecidae 	Craspedida 	Choanoflagellata 	NA 	NA 	Eukaryota	1689
946362	Salpingoeca rosetta 	Salpingoeca 	Salpingoecidae 	Craspedida 	Choanoflagellata 	NA 	NA 	Eukaryota	1825
55529	Guillardia theta 	Guillardia 	Geminigeraceae 	Pyrenomonadales 	Cryptophyceae 	NA 	NA 	Eukaryota	147
1093141	Nannochloropsis gaditana 	Nannochloropsis 	Monodopsidaceae 	Eustigmatales 	Eustigmatophyceae 	NA 	NA 	Eukaryota	4
595528	Capsaspora owczarzaki 	Capsaspora 	NA 	NA 	Filasterea 	NA 	NA 	Eukaryota	1357
529818	Thecamonas trahens 	Thecamonas 	Apusomonadidae 	NA 	NA 	NA 	NA 	Eukaryota	82
2759	NA 	NA 	NA 	NA 	NA 	NA 	NA 	Eukaryota	144
33634	NA 	NA 	NA 	NA 	NA 	NA 	NA 	Eukaryota	207
1169540	Vitrella brassicaformis 	Vitrella 	Vitrellaceae 	NA 	NA 	NA 	NA 	Eukaryota	70
559515	Hyaloperonospora arabidopsidis 	Hyaloperonospora 	Peronosporaceae 	Peronosporales 	Oomycetes 	NA 	NA 	Eukaryota	548
403677	Phytophthora infestans 	Phytophthora 	Peronosporaceae 	Peronosporales 	Oomycetes 	NA 	NA 	Eukaryota	1183
4790	Phytophthora nicotianae 	Phytophthora 	Peronosporaceae 	Peronosporales 	Oomycetes 	NA 	NA 	Eukaryota	17
4792	Phytophthora parasitica 	Phytophthora 	Peronosporaceae 	Peronosporales 	Oomycetes 	NA 	NA 	Eukaryota	21
761204	Phytophthora parasitica 	Phytophthora 	Peronosporaceae 	Peronosporales 	Oomycetes 	NA 	NA 	Eukaryota	19
164328	Phytophthora ramorum 	Phytophthora 	Peronosporaceae 	Peronosporales 	Oomycetes 	NA 	NA 	Eukaryota	853
1094619	Phytophthora sojae 	Phytophthora 	Peronosporaceae 	Peronosporales 	Oomycetes 	NA 	NA 	Eukaryota	25
2052682	Globisporangium ultimum 	Globisporangium 	Pythiaceae 	Pythiales 	Oomycetes 	NA 	NA 	Eukaryota	1343
695850	Saprolegnia parasitica 	Saprolegnia 	Saprolegniaceae 	Saprolegniales 	Oomycetes 	NA 	NA 	Eukaryota	23
44056	Aureococcus anophagefferens 	Aureococcus 	NA 	Pelagomonadales 	Pelagophyceae 	NA 	NA 	Eukaryota	1185
2880	Ectocarpus siliculosus 	Ectocarpus 	Ectocarpaceae 	Ectocarpales 	Phaeophyceae 	NA 	NA 	Eukaryota	1597
5722	Trichomonas vaginalis 	Trichomonas 	Trichomonadidae 	Trichomonadida 	NA 	Parabasalia 	NA 	Eukaryota	3450
423536	Perkinsus marinus 	Perkinsus 	Perkinsidae 	Perkinsida 	NA 	Perkinsozoa 	NA 	Eukaryota	1167
280699	Cyanidioschyzon merolae 	Cyanidioschyzon 	Cyanidiaceae 	Cyanidiales 	Bangiophyceae 	Rhodophyta 	NA 	Eukaryota	37
130081	Galdieria sulphuraria 	Galdieria 	Cyanidiaceae 	Cyanidiales 	Bangiophyceae 	Rhodophyta 	NA 	Eukaryota	46
3055	Chlamydomonas reinhardtii 	Chlamydomonas 	Chlamydomonadaceae 	Chlamydomonadales 	Chlorophyceae 	Chlorophyta 	Viridiplantae 	Eukaryota	601
33097	Gonium pectorale 	Gonium 	Volvocaceae 	Chlamydomonadales 	Chlorophyceae 	Chlorophyta 	Viridiplantae 	Eukaryota	2
3067	Volvox carteri 	Volvox 	Volvocaceae 	Chlamydomonadales 	Chlorophyceae 	Chlorophyta 	Viridiplantae 	Eukaryota	1150
436017	Ostreococcus sp. 'lucimarinus' 	Ostreococcus 	Bathycoccaceae 	Mamiellales 	Mamiellophyceae 	Chlorophyta 	Viridiplantae 	Eukaryota	1468
70448	Ostreococcus tauri 	Ostreococcus 	Bathycoccaceae 	Mamiellales 	Mamiellophyceae 	Chlorophyta 	Viridiplantae 	Eukaryota	454
296587	Micromonas commoda 	Micromonas 	Mamiellaceae 	Mamiellales 	Mamiellophyceae 	Chlorophyta 	Viridiplantae 	Eukaryota	1620
564608	Micromonas pusilla 	Micromonas 	Mamiellaceae 	Mamiellales 	Mamiellophyceae 	Chlorophyta 	Viridiplantae 	Eukaryota	1378
3041	NA 	NA 	NA 	NA 	NA 	Chlorophyta 	Viridiplantae 	Eukaryota	76
3075	Auxenochlorella protothecoides 	Auxenochlorella 	Chlorellaceae 	Chlorellales 	Trebouxiophyceae 	Chlorophyta 	Viridiplantae 	Eukaryota	30
554065	Chlorella variabilis 	Chlorella 	Chlorellaceae 	Chlorellales 	Trebouxiophyceae 	Chlorophyta 	Viridiplantae 	Eukaryota	1293
574566	Coccomyxa subellipsoidea 	Coccomyxa 	NA 	NA 	Trebouxiophyceae 	Chlorophyta 	Viridiplantae 	Eukaryota	43
3218	Physcomitrella patens 	Physcomitrella 	Funariaceae 	Funariales 	Bryopsida 	Streptophyta 	Viridiplantae 	Eukaryota	932
105231	Klebsormidium nitens 	Klebsormidium 	Klebsormidiaceae 	Klebsormidiales 	Klebsormidiophyceae 	Streptophyta 	Viridiplantae 	Eukaryota	29
88036	Selaginella moellendorffii 	Selaginella 	Selaginellaceae 	Selaginellales 	Lycopodiopsida 	Streptophyta 	Viridiplantae 	Eukaryota	2591
29655	Zostera marina 	Zostera 	Zosteraceae 	Alismatales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	60
13333	Amborella trichopoda 	Amborella 	Amborellaceae 	Amborellales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	2382
4039	Daucus carota 	Daucus 	Apiaceae 	Apiales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	104
42345	Phoenix dactylifera 	Phoenix 	Arecaceae 	Arecales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	4
4232	Helianthus annuus 	Helianthus 	Asteraceae 	Asterales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	21
81972	Arabidopsis lyrata 	Arabidopsis 	Brassicaceae 	Brassicales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	1905
3702	Arabidopsis thaliana 	Arabidopsis 	Brassicaceae 	Brassicales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	9927
50452	Arabis alpina 	Arabis 	Brassicaceae 	Brassicales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	27
3708	Brassica napus 	Brassica 	Brassicaceae 	Brassicales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	64
3712	Brassica oleracea 	Brassica 	Brassicaceae 	Brassicales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	38
51351	Brassica rapa 	Brassica 	Brassicaceae 	Brassicales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	2803
72664	Eutrema salsugineum 	Eutrema 	Brassicaceae 	Brassicales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	20
3700	NA 	NA 	Brassicaceae 	Brassicales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	44
3562	Spinacia oleracea 	Spinacia 	Chenopodiaceae 	Caryophyllales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	62
3656	Cucumis melo 	Cucumis 	Cucurbitaceae 	Cucurbitales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	9
3659	Cucumis sativus 	Cucumis 	Cucurbitaceae 	Cucurbitales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	67
3821	Cajanus cajan 	Cajanus 	Fabaceae 	Fabales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	50
3827	Cicer arietinum 	Cicer 	Fabaceae 	Fabales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	5
3847	Glycine max 	Glycine 	Fabaceae 	Fabales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	3706
3848	Glycine soja 	Glycine 	Fabaceae 	Fabales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	34
3871	Lupinus angustifolius 	Lupinus 	Fabaceae 	Fabales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	2
3880	Medicago truncatula 	Medicago 	Fabaceae 	Fabales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	206
3885	Phaseolus vulgaris 	Phaseolus 	Fabaceae 	Fabales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	61
3914	Vigna angularis 	Vigna 	Fabaceae 	Fabales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	29
3916	Vigna radiata 	Vigna 	Fabaceae 	Fabales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	1
4143	NA 	NA 	NA 	Lamiales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	40
4155	Erythranthe guttata 	Erythranthe 	Phrymaceae 	Lamiales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	70
180498	Jatropha curcas 	Jatropha 	Euphorbiaceae 	Malpighiales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	44
3988	Ricinus communis 	Ricinus 	Euphorbiaceae 	Malpighiales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	3001
3694	Populus trichocarpa 	Populus 	Salicaceae 	Malpighiales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	3359
29729	Gossypium arboreum 	Gossypium 	Malvaceae 	Malvales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	10
3635	Gossypium hirsutum 	Gossypium 	Malvaceae 	Malvales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	12
29730	Gossypium raimondii 	Gossypium 	Malvaceae 	Malvales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	57
3641	Theobroma cacao 	Theobroma 	Malvaceae 	Malvales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	58
22663	Punica granatum 	Punica 	Lythraceae 	Myrtales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	3
71139	Eucalyptus grandis 	Eucalyptus 	Myrtaceae 	Myrtales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	65
3398	NA 	NA 	NA 	NA 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	14
71275	NA 	NA 	NA 	NA 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	37
3775	Cephalotus follicularis 	Cephalotus 	Cephalotaceae 	Oxalidales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	2
4615	Ananas comosus 	Ananas 	Bromeliaceae 	Poales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	11
38820	NA 	NA 	NA 	Poales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	11
15368	Brachypodium distachyon 	Brachypodium 	Poaceae 	Poales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	1857
112509	Hordeum vulgare 	Hordeum 	Poaceae 	Poales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	417
147380	NA 	NA 	Poaceae 	Poales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	173
4533	Oryza brachyantha 	Oryza 	Poaceae 	Poales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	1298
4538	Oryza glaberrima 	Oryza 	Poaceae 	Poales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	1461
4537	Oryza punctata 	Oryza 	Poaceae 	Poales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	38
4529	Oryza rufipogon 	Oryza 	Poaceae 	Poales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	120
4536	Oryza sativa 	Oryza 	Poaceae 	Poales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	2
39946	Oryza sativa 	Oryza 	Poaceae 	Poales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	290
39947	Oryza sativa 	Oryza 	Poaceae 	Poales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	2767
4555	Setaria italica 	Setaria 	Poaceae 	Poales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	1976
4558	Sorghum bicolor 	Sorghum 	Poaceae 	Poales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	1199
4565	Triticum aestivum 	Triticum 	Poaceae 	Poales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	618
4572	Triticum urartu 	Triticum 	Poaceae 	Poales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	929
4577	Zea mays 	Zea 	Poaceae 	Poales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	715
4432	Nelumbo nucifera 	Nelumbo 	Nelumbonaceae 	Proteales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	4
3744	NA 	NA 	NA 	Rosales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	57
3760	Prunus persica 	Prunus 	Rosaceae 	Rosales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	30
2711	Citrus sinensis 	Citrus 	Rutaceae 	Sapindales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	44
4072	Capsicum annuum 	Capsicum 	Solanaceae 	Solanales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	10
33114	Capsicum baccatum 	Capsicum 	Solanaceae 	Solanales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	4
80379	Capsicum chinense 	Capsicum 	Solanaceae 	Solanales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	8
49451	Nicotiana attenuata 	Nicotiana 	Solanaceae 	Solanales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	1
4096	Nicotiana sylvestris 	Nicotiana 	Solanaceae 	Solanales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	8
4097	Nicotiana tabacum 	Nicotiana 	Solanaceae 	Solanales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	68
4081	Solanum lycopersicum 	Solanum 	Solanaceae 	Solanales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	2322
4113	Solanum tuberosum 	Solanum 	Solanaceae 	Solanales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	2311
29760	Vitis vinifera 	Vitis 	Vitaceae 	Vitales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	3323
214687	Musa acuminata 	Musa 	Musaceae 	Zingiberales 	Magnoliopsida 	Streptophyta 	Viridiplantae 	Eukaryota	3265
3197	Marchantia polymorpha 	Marchantia 	Marchantiaceae 	Marchantiales 	Marchantiopsida 	Streptophyta 	Viridiplantae 	Eukaryota	73
442493	Enterococcus virus EF24C 	Kochikohdavirus 	Herelleviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	13
10685	Bacillus virus SPO1 	Okubovirus 	Herelleviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	17
40523	Listeria virus A511 	Pecentumvirus 	Herelleviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	1
1283338	Staphylococcus virus Twort 	Twortvirus 	Herelleviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	14
1283335	Burkholderia virus BcepMu 	Bcepmuvirus 	Myoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	2
205877	Mycobacterium virus Bxz1 	Bixzunavirus 	Myoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	3
1283336	Salmonella virus FelixO1 	Felixounavirus 	Myoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	10
1283337	Halomonas virus HAP1 	Hapunavirus 	Myoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	5
1289570	Haemophilus virus HP1 	Hpunavirus 	Myoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	20
1283341	Clostridium virus phiCD119 	Lubbockvirus 	Myoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	16
12353	Escherichia virus RB69 	Mosigvirus 	Myoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	16
10677	Escherichia virus Mu 	Muvirus 	Myoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	26
55884	Enterobacteria phage SfV 	NA 	Myoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	1
268746	Prochlorococcus phage P-SSM2 	NA 	Myoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	6
268747	Prochlorococcus phage P-SSM4 	NA 	Myoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	2
238854	Synechococcus phage S-PM2 	NA 	Myoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	3
382359	Synechococcus phage syn9 	NA 	Myoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	4
29252	Escherichia virus 186 	Peduovirus 	Myoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	6
10679	Escherichia virus P2 	Peduovirus 	Myoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	27
169683	Pseudomonas virus phiKZ 	Phikzvirus 	Myoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	13
10678	Escherichia virus P1 	Punavirus 	Myoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	22
1283340	Vibrio virus KVP40 	Schizotequatrovirus 	Myoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	58
45406	Escherichia virus RB32 	Tequatrovirus 	Myoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	5
10665	Escherichia virus T4 	Tequatrovirus 	Myoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	114
1987993	Salmonella virus ViI 	Viunavirus 	Myoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	6
10680	Enterobacteria phage P4 	NA 	NA 	Caudovirales 	NA 	NA 	NA 	Viruses	1
28883	NA 	NA 	NA 	Caudovirales 	NA 	NA 	NA 	Viruses	685
484895	Pseudomonas virus LUZ24 	Bruynoghevirus 	Podoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	5
10747	Streptococcus virus Cp1 	Cepunavirus 	Podoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	8
10752	Escherichia virus N4 	Enquatrovirus 	Podoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	9
490103	Escherichia virus phiEco32 	Kuravirus 	Podoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	4
155148	Salmonella virus HK620 	Lederbergvirus 	Podoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	1
10754	Salmonella virus P22 	Lederbergvirus 	Podoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	44
173443	Salmonella virus ST64T 	Lederbergvirus 	Podoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	1
10761	Shigella virus Sf6 	Lederbergvirus 	Podoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	2
67571	Hamiltonella virus APSE1 	NA 	Podoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	1
204270	Pseudomonas virus phiKMV 	Phikmvvirus 	Podoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	3
194699	Bordetella virus BPP1 	Rauchvirus 	Podoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	10
204086	Staphylococcus virus 44AHJD 	Rosenblumvirus 	Podoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	5
10753	Bacillus virus B103 	Salasvirus 	Podoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	1
12345	Bacillus virus GA1 	Salasvirus 	Podoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	3
10756	Bacillus virus phi29 	Salasvirus 	Podoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	16
344021	Enterobacteria phage K1F 	Teseptimavirus 	Podoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	7
10759	Enterobacteria phage T3 	Teseptimavirus 	Podoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	6
10760	Escherichia virus T7 	Teseptimavirus 	Podoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	34
97081	Enterobacteria phage VT2-Sakai 	Traversvirus 	Podoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	2
10730	Escherichia virus 933W 	Traversvirus 	Podoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	1
215158	Salmonella virus Epsilon15 	Uetakevirus 	Podoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	8
344022	Escherichia virus K1E 	Zindervirus 	Podoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	3
194966	Salmonella virus SP6 	Zindervirus 	Podoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	11
85154	Streptococcus virus O1205 	Brussowvirus 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	8
10708	Pseudomonas virus D3112 	Casadabanvirus 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	1
31537	Lactococcus virus c2 	Ceduovirus 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	5
205875	Mycobacterium virus Corndog 	Corndogvirus 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	1
504346	Pseudomonas phage PAJU2 	Detrevirus 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	1
31535	Pseudomonas virus D3 	Detrevirus 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	5
205870	Mycobacterium virus Bxz2 	Fromanvirus 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	2
28369	Mycobacterium virus D29 	Fromanvirus 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	4
31757	Mycobacterium virus L5 	Fromanvirus 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	19
10742	Escherichia virus HK022 	Hendrixvirus 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	2
37554	Escherichia virus HK97 	Hendrixvirus 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	1
10710	Escherichia virus Lambda 	Lambdavirus 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	51
10719	Streptomyces virus phiC31 	Lomovskayavirus 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	10
10717	Bacillus phage phi105 	NA 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	4
10724	Bacillus phage SPP1 	NA 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	2
12348	Lactobacillus phage LL-H 	NA 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	5
43685	Lactococcus phage r1t 	NA 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	7
35241	Lactococcus phage Tuc2009 	NA 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	15
40521	Listeria phage A118 	NA 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	1
40522	Listeria phage A500 	NA 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	1
10704	Rhizobium phage 16-3 	NA 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	1
59241	Streptococcus phage Dp-1 	NA 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	6
205879	Mycobacterium virus Omega 	Omegavirus 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	4
10713	Enterobacteria phage phi80 	Ravinvirus 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	3
40631	Escherichia virus N15 	Ravinvirus 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	24
31532	Lactococcus virus sk1 	Skunavirus 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	13
10736	Bacillus phage phi3T 	Spbetavirus 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	2
66797	Bacillus virus SPbeta 	Spbetavirus 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	8
10726	Escherichia virus T5 	Tequintavirus 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	15
88870	Mycobacterium virus TM4 	Timquatrovirus 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	6
1921008	Escherichia virus T1 	Tunavirus 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	18
462590	Pseudomonas virus Yua 	Yuavirus 	Siphoviridae 	Caudovirales 	NA 	NA 	NA 	Viruses	3
766178	Ictalurid herpesvirus 1 	Ictalurivirus 	Alloherpesviridae 	Herpesvirales 	NA 	NA 	NA 	Viruses	4
10360	Human betaherpesvirus 5 	Cytomegalovirus 	Herpesviridae 	Herpesvirales 	NA 	NA 	NA 	Viruses	5
295027	Human betaherpesvirus 5 	Cytomegalovirus 	Herpesviridae 	Herpesvirales 	NA 	NA 	NA 	Viruses	91
10386	Gallid alphaherpesvirus 1 	Iltovirus 	Herpesviridae 	Herpesvirales 	NA 	NA 	NA 	Viruses	6
670426	Psittacid alphaherpesvirus 1 	Iltovirus 	Herpesviridae 	Herpesvirales 	NA 	NA 	NA 	Viruses	38
10376	Human gammaherpesvirus 4 	Lymphocryptovirus 	Herpesviridae 	Herpesvirales 	NA 	NA 	NA 	Viruses	2
